"TEAM","game_id","HOME","PASSINGYARDS","RUSHINGYARDS","TURNOVERS","THIRDDOWN%","REDZONETD%","PENALTYYARDS","OPPONENTPAG","EPA_per_play","PASS_EPA","RUSH_EPA","SUCCESS_RATE","POINTSSCORED"
"JAX","2024_02_CLE_JAX",1,220,127,0,0.4,0.0625,35,25.5882352941176,-0.0345320864259964,-0.18236975869798,0.199170833326033,0.45945945945946,13
"GB","2024_02_IND_GB",1,122,261,1,0.555555555555556,0.125,35,24.8823529411765,0.000951222588972076,0.641913847318096,-0.17219425082425,0.402439024390244,16
"IND","2024_02_IND_GB",0,204,140,3,0.2,0.1,35,19.2777777777778,-0.0994308649689335,-0.236351604015102,0.169992721748878,0.470588235294118,10
"CAR","2024_02_LAC_CAR",1,84,90,1,0.0769230769230769,0,45,17.6666666666667,-0.395445521304195,-0.787620421469979,-0.0286130972478228,0.317460317460317,3
"LAC","2024_02_LAC_CAR",0,130,219,2,0.5625,0.125,60,30.8235294117647,0.0556164768432938,0.0682691086894267,0.133417034156585,0.518987341772152,26
"ARI","2024_02_LA_ARI",1,266,231,1,0.583333333333333,0.2,33,21.8947368421053,0.329899783546232,0.822776754143974,0.0850588914997655,0.602564102564103,41
"LA","2024_02_LA_ARI",0,216,53,1,0.181818181818182,0.0666666666666667,29,21.4705882352941,-0.144236520705669,-0.348737269736956,-0.125929772834934,0.53030303030303,10
"BAL","2024_02_LV_BAL",1,247,146,1,0.214285714285714,0.285714285714286,54,25.1176470588235,-0.0353156589015485,0.0286526539747861,-0.0605797634817901,0.465116279069767,23
"LV","2024_02_LV_BAL",0,276,27,1,0.384615384615385,0.142857142857143,70,20.7368421052632,0.0301420167913866,-0.0561891285281113,-0.458288043318976,0.493670886075949,23
"DAL","2024_02_NO_DAL",1,299,68,2,0.428571428571429,0,30,23.1176470588235,-0.0759207089482221,-0.241369923356146,-0.0262113288155802,0.470588235294118,19
"NO","2024_02_NO_DAL",0,243,190,1,0.666666666666667,0.173913043478261,36,27.2941176470588,0.337516378850327,0.82504880799816,0.28945974501075,0.597222222222222,44
"NYG","2024_02_NYG_WAS",0,178,129,1,0.545454545454545,0.25,39,24.5,0.0911961551975147,0.220160134053128,-0.0720968891665424,0.462686567164179,18
"WAS","2024_02_NYG_WAS",1,226,215,0,0.5,0,50,24.0588235294118,0.134371023713439,0.138465175764086,0.175057171075826,0.477272727272727,18
"NYJ","2024_02_NYJ_TEN",0,176,101,0,0.428571428571429,0.222222222222222,35,27,0.0889524681691526,0.0516802795929614,0.0133447185988821,0.472222222222222,24
"TEN","2024_02_NYJ_TEN",1,192,130,2,0.428571428571429,0.0714285714285714,80,23.0588235294118,-0.0664023088964181,-0.201417435846452,0.0383168731763039,0.4625,17
"DEN","2024_02_PIT_DEN",1,246,64,2,0.166666666666667,0,40,20.7222222222222,-0.12320911995335,-0.233103382900802,-0.262617460896236,0.45945945945946,6
"PIT","2024_02_PIT_DEN",0,117,141,0,0.333333333333333,0.111111111111111,162,18.3888888888889,-0.00945087938931579,0.100439816599977,-0.255724077219119,0.378048780487805,13
"NE","2024_02_SEA_NE",1,149,185,0,0.4375,0.105263157894737,25,21.2352941176471,0.0271513459069775,-0.00567021098338033,0.108190119816249,0.5,20
"SEA","2024_02_SEA_NE",0,327,46,0,0.470588235294118,0.1,67,23.8235294117647,0.061286243124029,0.195122063664831,-0.419606076411427,0.528735632183908,20
"MIN","2024_02_SF_MIN",1,268,146,2,0.583333333333333,0.0666666666666667,23,25,-0.0535165447474094,-0.243974643189788,0.223744205226968,0.529411764705882,23
"SF","2024_02_SF_MIN",0,319,102,2,0.2,0.117647058823529,60,19.3333333333333,-0.136262946885525,0.0134429975053839,-0.222201421361469,0.506024096385542,14
"DET","2024_02_TB_DET",1,324,139,2,0.388888888888889,0.0384615384615385,45,21.6666666666667,-0.0832453746121526,-0.182064304427314,0.15987989929703,0.459183673469388,16
"TB","2024_02_TB_DET",0,185,70,1,0.2,0.142857142857143,61,21.0555555555556,-0.0187344520651505,-0.143174164177833,-0.0528505692808804,0.46031746031746,20
"BAL","2024_03_BAL_DAL",0,182,274,0,0.4,0.333333333333333,55,27.2941176470588,0.125254600192364,0.711390576985044,0.255571208790058,0.469135802469136,28
"DAL","2024_03_BAL_DAL",1,379,51,1,0.529411764705882,0.272727272727273,94,20.7368421052632,0.0642147955332181,0.0236950915203762,-0.0551204762559792,0.421052631578947,24
"CAR","2024_03_CAR_LV",0,319,131,0,0.4,0.15,54,25.1176470588235,0.166824316869059,0.308869470412647,0.054264413676396,0.533333333333333,36
"LV","2024_03_CAR_LV",1,296,55,1,0.25,0.272727272727273,51,30.8235294117647,-0.0754965846107953,0.0286086221214138,-0.390152254061832,0.525,21
"CHI","2024_03_CHI_IND",0,363,63,3,0.428571428571429,0.0952380952380952,73,24.8823529411765,-0.12529422360954,-0.130541294272588,-0.343641304242608,0.398058252427184,15
"IND","2024_03_CHI_IND",1,167,150,2,0.25,0.153846153846154,30,20.8823529411765,-0.125639917554557,-0.490144019821725,-0.0191466547121915,0.408450704225352,21
"DEN","2024_03_DEN_TB",0,216,136,1,0.25,0.105263157894737,40,21.6666666666667,0.0915331877027685,0.0587737562206761,0.118888601039847,0.582278481012658,26
"TB","2024_03_DEN_TB",1,163,91,2,0.272727272727273,0.125,14,18.3888888888889,-0.267940509787662,-0.577258628748677,0.12628064375167,0.485714285714286,7
"ARI","2024_03_DET_ARI",1,207,77,1,0.181818181818182,0.25,79,21.0555555555556,-0.13607811659587,-0.160911563535775,-0.389087742613346,0.472222222222222,10
"DET","2024_03_DET_ARI",0,199,187,1,0.428571428571429,0.25,30,21.4705882352941,-0.00751194330323962,0.234766091897618,-0.0710658694435728,0.542168674698795,20
"GB","2024_03_GB_TEN",0,202,188,0,0.357142857142857,0.0769230769230769,60,27,0.063261806831926,0.16003554626406,0.0899405183515989,0.4125,30
"TEN","2024_03_GB_TEN",1,260,33,3,0.3,0.222222222222222,30,19.2777777777778,-0.251166830972645,-0.40428234175973,-0.225698649004864,0.507462686567164,14
"HOU","2024_03_HOU_MIN",0,307,38,2,0.2,0.111111111111111,50,19.3333333333333,-0.264998174475154,-0.152456309559729,-0.446079076750071,0.341176470588235,7
"MIN","2024_03_HOU_MIN",1,181,118,0,0.352941176470588,0.2,68,20.8421052631579,0.121469051780979,0.164144122927543,0.0432444898803994,0.5,34
"BUF","2024_03_JAX_BUF",1,266,122,0,0.545454545454545,0.148148148148148,50,25,0.345944607816754,0.689716257925261,0.177287196896421,0.545454545454545,47
"JAX","2024_03_JAX_BUF",0,200,92,2,0.214285714285714,0.0714285714285714,42,21.3,-0.166354669606737,-0.512467468948417,0.56374680100228,0.436781609195402,10
"ATL","2024_03_KC_ATL",1,230,82,1,0.272727272727273,0.153846153846154,81,20.1,-0.0064002290397489,0.0902170764121756,-0.344575310089567,0.466666666666667,17
"KC","2024_03_KC_ATL",0,217,128,1,0.428571428571429,0.105263157894737,24,23.8823529411765,0.086739396819732,0.0618686630589861,0.148391464792896,0.581395348837209,22
"LAC","2024_03_LAC_PIT",0,149,61,0,0.25,0,25,20.7222222222222,-0.114862523820185,-0.0819039231113095,-0.268156253907364,0.419354838709677,10
"PIT","2024_03_LAC_PIT",1,245,114,1,0.6,0.0625,59,17.6666666666667,0.0499414384598784,0.241337501999714,0.00295747344077013,0.506329113924051,20
"MIA","2024_03_MIA_SEA",0,186,65,0,0.142857142857143,0,98,21.2352941176471,-0.375468439370388,-0.455853287975402,-0.377224560400154,0.337662337662338,3
"SEA","2024_03_MIA_SEA",1,289,100,2,0.230769230769231,0.333333333333333,79,20.7647058823529,-0.0712196049352099,-0.0219648167267469,0.0258821684941982,0.417721518987342,24
"NE","2024_03_NE_NYJ",0,120,78,1,0.214285714285714,0,74,23.0588235294118,-0.220213729421615,-0.496253049788428,-0.18717406988532,0.428571428571429,3
"NYJ","2024_03_NE_NYJ",1,281,133,0,0.625,0.214285714285714,102,23.8235294117647,0.123153750281807,0.492021205562308,-0.00766336842912782,0.535714285714286,24
"CLE","2024_03_NYG_CLE",1,196,69,2,0.333333333333333,0.25,51,24.0588235294118,-0.254768163770973,-0.424326732472763,-0.250353424638674,0.444444444444444,15
"NYG","2024_03_NYG_CLE",0,236,112,2,0.266666666666667,0.176470588235294,65,25.5882352941176,-0.146761456213898,0.240108254523728,-0.205393771956923,0.438202247191011,21
"NO","2024_03_PHI_NO",1,142,89,1,0.461538461538462,0.0909090909090909,25,17.6190476190476,-0.158329867065662,0.0216499879389437,-0.418580457063009,0.358208955223881,12
"PHI","2024_03_PHI_NO",0,311,172,2,0.375,0.142857142857143,45,23.1176470588235,-0.0990269213132717,-0.120204020113981,0.31109253513316,0.390243902439024,15
"LA","2024_03_SF_LA",1,221,98,0,0.461538461538462,0.142857142857143,112,25,0.161380767787263,0.0998972227686308,0.141513049634539,0.506849315068493,24
"SF","2024_03_SF_LA",0,292,137,1,0.642857142857143,0.125,74,21.8947368421053,0.138587440979818,0.462003176039528,-0.0382866760615136,0.523809523809524,24
"CIN","2024_03_WAS_CIN",1,324,124,0,0.6,0.0952380952380952,23,24.5,0.304209767336394,0.390925926171106,0.323579094295565,0.592105263157895,32
"WAS","2024_03_WAS_CIN",0,254,108,0,0.555555555555556,0.2,21,24.4117647058824,0.431541388123482,0.86447781173522,0.224392336780632,0.608108108108108,38
"BAL","2024_04_BUF_BAL",1,157,271,1,0.555555555555556,0.285714285714286,77,21.3,0.211268353820152,0.388837639518897,0.237687862929306,0.549295774647887,35
"BUF","2024_04_BUF_BAL",0,182,81,1,0.214285714285714,0.2,40,20.7368421052632,-0.150194936127123,-0.244665613015034,0.0255790246567498,0.4,10
"CAR","2024_04_CIN_CAR",1,220,155,1,0.470588235294118,0.153846153846154,20,24.4117647058824,0.0445182508794943,0.00171917503947196,0.00656787324156278,0.534883720930233,24
"CIN","2024_04_CIN_CAR",0,232,141,1,0.533333333333333,0.176470588235294,56,30.8235294117647,0.203103926355789,0.289941778381152,0.0443661962304154,0.5,31
"CLE","2024_04_CLE_LV",0,176,92,1,0.272727272727273,0.1,34,25.1176470588235,-0.113695320577549,-0.197781451991094,0.00906631069191027,0.397260273972603,16
"LV","2024_04_CLE_LV",1,130,152,1,0.384615384615385,0.2,53,25.5882352941176,-0.0768512031796472,-0.145199162447579,-0.172972289450829,0.452054794520548,20
"DAL","2024_04_DAL_NYG",0,221,80,0,0.25,0.25,74,24.0588235294118,0.109698123190417,0.391152910263021,-0.025296829200641,0.52112676056338,20
"NYG","2024_04_DAL_NYG",1,281,26,1,0.277777777777778,0,50,27.2941176470588,0.0187516682975305,0.108283706246032,-0.318079334865932,0.432098765432099,15
"DEN","2024_04_DEN_NYJ",0,60,126,1,0.2,0.25,55,23.0588235294118,-0.236180883667794,-0.63211706264643,0.0143846428730604,0.368421052631579,10
"NYJ","2024_04_DEN_NYJ",1,225,64,1,0.217391304347826,0,109,18.3888888888889,-0.22519202750384,-0.318105189517075,-0.217001176168621,0.354838709677419,9
"HOU","2024_04_JAX_HOU",1,345,101,0,0.571428571428571,0.15,80,25,0.0983761694609894,0.340609236544171,-0.13972971648036,0.483516483516484,23
"JAX","2024_04_JAX_HOU",0,169,158,1,0.333333333333333,0.2,58,20.8421052631579,0.117308017154503,-0.0406039976133482,0.0266839202706014,0.472972972972973,20
"KC","2024_04_KC_LAC",0,245,101,2,0.5625,0.125,46,17.6666666666667,-0.104128763636832,-0.050202882979554,-0.140560000296869,0.466666666666667,17
"LAC","2024_04_KC_LAC",1,179,55,0,0.307692307692308,0.125,45,20.1,-0.226294446434346,-0.0706891307027065,-0.387224358063307,0.328767123287671,10
"CHI","2024_04_LA_CHI",1,157,131,0,0.384615384615385,0.133333333333333,74,21.8947368421053,0.057077074472892,0.0801351996267567,0.0863833224676245,0.525641025641026,24
"LA","2024_04_LA_CHI",0,224,119,2,0.454545454545455,0.0714285714285714,54,20.8823529411765,0.044435534120273,-0.0693219908042895,0.17981728352913,0.540540540540541,18
"GB","2024_04_MIN_GB",1,389,86,5,0.333333333333333,0.235294117647059,59,19.3333333333333,-0.0741497730005995,-0.161053586893052,-0.0150957313997328,0.467391304347826,28
"MIN","2024_04_MIN_GB",0,275,120,2,0.384615384615385,0.142857142857143,64,19.2777777777778,0.000526362088742321,0.270894609750587,-0.196340351618992,0.505747126436782,31
"NE","2024_04_NE_SF",0,168,73,3,0.333333333333333,0.111111111111111,33,25,-0.268605382026416,-0.414956861485688,-0.572935927781926,0.443037974683544,13
"SF","2024_04_NE_SF",1,288,148,2,0.571428571428571,0.111111111111111,30,23.8235294117647,-0.0213707415675947,0.248394126668229,0.0298174632705688,0.43421052631579,30
"ATL","2024_04_NO_ATL",1,238,88,2,0.363636363636364,0,81,23.1176470588235,0.0850433768114459,-0.029699907205334,0.138249358845254,0.430555555555556,23
"NO","2024_04_NO_ATL",0,239,131,1,0.538461538461538,0.142857142857143,55,23.8823529411765,0.0482089715148425,-0.00293746688324301,0.130881748036094,0.522222222222222,24
"PHI","2024_04_PHI_TB",0,158,113,1,0.428571428571429,0.181818181818182,20,21.6666666666667,-0.0342478852443241,-0.294232332257606,0.366899705568549,0.486111111111111,16
"TB","2024_04_PHI_TB",1,347,111,1,0.533333333333333,0.2,41,17.6190476190476,0.193069277674175,0.190880115283351,0.245246796347298,0.521739130434783,33
"IND","2024_04_PIT_IND",1,239,133,0,0.533333333333333,0.136363636363636,33,20.7222222222222,0.0245968362776515,0.376120482301809,-0.157305933167084,0.469135802469136,27
"PIT","2024_04_PIT_IND",0,312,122,2,0.5,0.176470588235294,58,24.8823529411765,-0.0185143603691175,-0.0644158620302365,-0.0523481366379806,0.517647058823529,24
"DET","2024_04_SEA_DET",1,299,116,0,0.5,0.238095238095238,57,21.2352941176471,0.336738788859125,0.891932886318748,0.0902894569198208,0.582089552238806,42
"SEA","2024_04_SEA_DET",0,395,133,2,0.545454545454545,0.166666666666667,114,21.0555555555556,0.081353424914224,-0.000500724763785717,0.359701285676381,0.528301886792453,29
"MIA","2024_04_TEN_MIA",1,96,106,1,0.153846153846154,0.142857142857143,88,27,-0.272463473972959,-0.470507713710921,-0.421584686527902,0.364864864864865,12
"TEN","2024_04_TEN_MIA",0,110,142,1,0.266666666666667,0.153846153846154,79,20.7647058823529,0.0425051746742844,-0.353308740449033,-0.00214116500152057,0.423529411764706,30
"ARI","2024_04_WAS_ARI",1,142,181,1,0.363636363636364,0.222222222222222,20,24.5,-0.0604941768451999,-0.232080035681765,0.0323084805677354,0.513888888888889,14
"WAS","2024_04_WAS_ARI",0,233,216,1,0.75,0.285714285714286,111,21.4705882352941,0.382957050209894,0.456814783233213,0.381230921784988,0.621951219512195,41
"ARI","2024_05_ARI_SF",0,195,169,1,0.3,0.0909090909090909,11,25,0.018857065441513,-0.0589467265222575,0.349898393952173,0.513888888888889,24
"SF","2024_05_ARI_SF",1,244,153,3,0.5,0.037037037037037,15,21.4705882352941,-0.0456639940826864,-0.0242388949802022,-0.0667177264493568,0.48051948051948,23
"BAL","2024_05_BAL_CIN",0,348,175,1,0.666666666666667,0.294117647058824,20,24.4117647058824,0.25153987805659,0.49414441551642,0.025026782784627,0.589473684210526,38
"CIN","2024_05_BAL_CIN",1,392,71,1,0.5,0.176470588235294,25,20.7368421052632,0.19561817005964,0.562168323720384,-0.251665426476748,0.50561797752809,38
"BUF","2024_05_BUF_HOU",0,131,150,0,0.1875,0.0714285714285714,45,20.8421052631579,-0.0259931351158517,-0.165546651512269,0.151554187188075,0.375,20
"HOU","2024_05_BUF_HOU",1,331,94,2,0.470588235294118,0.25,45,21.3,-0.0270048150572287,0.159648918086863,-0.361080321749406,0.44047619047619,20
"CAR","2024_05_CAR_CHI",0,194,120,3,0.307692307692308,0,23,20.8823529411765,-0.197330981514138,-0.493862796886556,0.220119675786823,0.426666666666667,10
"CHI","2024_05_CAR_CHI",1,304,128,0,0.416666666666667,0.103448275862069,41,30.8235294117647,0.139559556208067,0.456223038212429,0.00609469581023501,0.454545454545455,36
"CLE","2024_05_CLE_WAS",0,141,104,1,0.125,0.0714285714285714,55,24.5,-0.194971725082197,-0.396242599530788,-0.163950827496592,0.380952380952381,13
"WAS","2024_05_CLE_WAS",1,236,215,2,0.444444444444444,0.130434782608696,28,25.5882352941176,0.0481451224782991,-0.0297542749291569,0.188666315123555,0.390243902439024,34
"DAL","2024_05_DAL_PIT",0,352,109,3,0.588235294117647,0.0555555555555556,80,20.7222222222222,0.0979555540038003,0.242665977923337,-0.0706177681461078,0.5,19
"PIT","2024_05_DAL_PIT",1,150,92,1,0.230769230769231,0.333333333333333,57,27.2941176470588,0.0534573540927804,-0.0637675257870972,0.175614392755908,0.527027027027027,17
"GB","2024_05_GB_LA",0,224,126,1,0.3,0.222222222222222,40,21.8947368421053,0.00661570892462272,-0.0267534875369706,0.0643439004738216,0.441558441558442,24
"LA","2024_05_GB_LA",1,260,134,2,0.5,0.117647058823529,24,19.2777777777778,-0.0758557905034774,-0.18681908169674,0.0512921678114136,0.550561797752809,19
"IND","2024_05_IND_JAX",0,383,99,1,0.5,0.12,34,25,0.175322342053758,0.262255912131709,0.242991357612865,0.505494505494505,34
"JAX","2024_05_IND_JAX",1,371,126,2,0.272727272727273,0.133333333333333,25,24.8823529411765,0.238130437718132,0.396388897768167,0.104487638113763,0.533333333333333,34
"DEN","2024_05_LV_DEN",1,206,109,0,0.25,0.214285714285714,80,25.1176470588235,0.0326363815728506,0.0861860457156182,0.049221494491212,0.481927710843373,34
"LV","2024_05_LV_DEN",0,231,115,3,0.4375,0.2,43,18.3888888888889,-0.173504625986364,-0.392512400947938,0.0991910447029648,0.4,18
"MIA","2024_05_MIA_NE",0,194,193,2,0.307692307692308,0.1,75,23.8235294117647,-0.0464245559224541,-0.0998694115595164,-0.051460667781634,0.406593406593407,15
"NE","2024_05_MIA_NE",1,160,151,0,0.285714285714286,0,84,20.7647058823529,-0.170922204617188,-0.251335245183151,0.231255612488349,0.428571428571429,10
"KC","2024_05_NO_KC",1,331,139,1,0.4,0.08,95,23.1176470588235,0.0952614566222221,0.0719539402348901,0.233096117548855,0.572916666666667,26
"NO","2024_05_NO_KC",0,182,46,1,0.416666666666667,0.25,30,20.1,-0.0876587066099042,-0.0737865990781252,-0.161904366081581,0.382352941176471,13
"NYG","2024_05_NYG_SEA",0,257,175,1,0.5,0.1,25,21.2352941176471,-0.00778789290981637,0.205140927348803,-0.202415968464758,0.5,29
"SEA","2024_05_NYG_SEA",1,284,102,1,0.25,0.142857142857143,25,24.0588235294118,-0.175364652742955,-0.204764993785711,0.371764686355494,0.525641025641026,20
"MIN","2024_05_NYJ_MIN",1,203,82,2,0.3125,0.125,115,23.0588235294118,-0.0724320180529687,-0.261783143554183,-0.295370346800025,0.444444444444444,23
"NYJ","2024_05_NYJ_MIN",0,244,36,3,0.333333333333333,0.142857142857143,41,19.3333333333333,-0.161901812183258,-0.283444363847164,-0.547941187084819,0.455555555555556,17
"ATL","2024_05_TB_ATL",1,509,73,1,0.466666666666667,0.181818181818182,87,21.6666666666667,0.14316196399992,0.355892680137096,-0.186954712427299,0.514018691588785,30
"TB","2024_05_TB_ATL",0,180,160,1,0.545454545454545,0.142857142857143,34,23.8823529411765,0.201956471584494,0.375505519606473,-0.0289853318321343,0.552238805970149,30
"ARI","2024_06_ARI_GB",0,214,89,3,0.363636363636364,0.111111111111111,85,19.2777777777778,-0.130582380496773,-0.0530890718328871,-0.223907374852823,0.493333333333333,13
