game_id,TEAM,PASSINGYARDS,RUSHINGYARDS,TURNOVERS,PENALTYYARDS,POINTSSCORED,EPA_per_play,PASS_EPA,RUSH_EPA,SUCCESS_RATE,THIRDDOWN%,REDZONETD%,OPPONENTPAG,EPA_per_play_last3,REDZONETD%_last3,POINTSSCORED_last3,OPPONENTPAG_last3,Adj_EPA,Adj_REDZONETD%,Adj_POINTS_last3,EPA_x_REDZONETD,YARD_RATIO
2021_18_SEA_ARI,ARI,240,118,1,66,27,-0.0237907388807701,-0.1337023178985431,0.0256046844128057,0.4583333333333333,0.4090909090909091,0.1111111111111111,22.653846153846157,-0.0219712817730496,0.1054580896686159,21.666666666666668,21.783367612779376,-21.807158351660146,0.0056530214424951,-0.1167009461127079,-0.0026434154311966,2.016806722689076
2021_19_ARI_LA,ARI,137,61,2,47,11,-0.3313970122851996,-0.4938163259902205,-0.1604516745428554,0.3098591549295775,0.0,0.3333333333333333,21.535714285714285,-0.093019208800888,0.1832358674463937,21.0,21.354095904095903,-21.685492916381104,0.1500974658869395,-0.3540959040959031,-0.1104656707617331,2.2096774193548385
2022_01_KC_ARI,ARI,205,103,0,15,21,0.0119918651443071,0.0253498577633063,-0.0397204593173228,0.3875,0.25,0.2727272727272727,19.98360655737705,-0.1143986286738875,0.239057239057239,19.666666666666668,21.39105566564583,-21.379063800501523,0.0336700336700336,-1.724388998979162,0.0032705086757201,1.9711538461538465
2022_02_ARI_LV,ARI,277,143,1,88,23,0.0377546128610754,0.0519366980916582,0.1345808781225101,0.4747474747474747,0.2857142857142857,0.15,22.807692307692307,-0.0938835114266056,0.252020202020202,18.33333333333333,21.44233771692788,-21.40458310406681,-0.102020202020202,-3.1090043835945487,0.0056631919291613,1.9236111111111112
2022_03_LA_ARI,ARI,314,70,0,40,9,-0.0782283394293363,-0.1102472569665319,0.104732304882782,0.3775510204081632,0.3157894736842105,0.0,21.535714285714285,-0.0094939538079846,0.1409090909090909,17.666666666666668,21.44233771692788,-21.520566056357215,-0.1409090909090909,-3.775671050261213,-0.0,4.422535211267606
2022_04_ARI_CAR,ARI,207,132,1,91,26,-0.0716612455975698,0.0013618941230726,-0.1537015870245258,0.4431818181818181,0.375,0.0952380952380952,22.980392156862745,-0.0373783240552769,0.0817460317460317,19.33333333333333,22.44126625008978,-22.51292749568735,0.0134920634920634,-3.1079329167564467,-0.0068248805331018,1.556390977443609
2022_05_PHI_ARI,ARI,250,124,1,15,17,0.0153418814250717,0.1655451769360374,-0.0510392735797303,0.4285714285714285,0.5333333333333333,0.1428571428571428,22.160714285714285,-0.0448492345339448,0.0793650793650793,17.333333333333332,22.22560690943044,-22.210265028005367,0.0634920634920634,-4.892273576097107,0.0021916973464388,2.0
2022_06_ARI_SEA,ARI,222,144,2,20,9,-0.2187494627697887,-0.2594098184809499,-0.0933856290891222,0.2857142857142857,0.2352941176470588,0.0,22.653846153846157,-0.0916896089807622,0.0793650793650793,17.333333333333332,22.59831753214106,-22.81706699491085,-0.0793650793650793,-5.264984198807728,-0.0,1.5310344827586206
2022_07_NO_ARI,ARI,204,137,0,41,42,0.0990681551978368,0.1949479252131499,0.14564269554467,0.4523809523809524,0.3076923076923077,0.1111111111111111,19.254901960784316,-0.0347798087156267,0.0846560846560846,22.666666666666668,21.356487466781584,-21.257419311583742,0.0264550264550264,1.3101791998850842,0.0110075727997596,1.4782608695652173
2022_08_ARI_MIN,ARI,326,78,2,108,26,-0.0320682852787982,-0.0073255511885826,-0.1623402647636051,0.4731182795698925,0.3571428571428571,0.1428571428571428,23.26923076923077,-0.0505831976169166,0.0846560846560846,25.666666666666668,21.72599296128708,-21.75806124656588,0.0582010582010582,3.940673705379588,-0.0045811836112568,4.1265822784810124
2022_09_SEA_ARI,ARI,175,122,1,64,21,-0.140532386669575,-0.0790998627063043,-0.1907089532566411,0.36144578313253,0.4444444444444444,0.1111111111111111,22.653846153846157,-0.0245108389168454,0.1216931216931216,29.666666666666668,21.72599296128708,-21.866525347956657,-0.0105820105820105,7.940673705379588,-0.0156147096299527,1.4227642276422765
2022_10_ARI_LA,ARI,238,78,0,40,27,-0.0158974176415089,0.129920261963326,-0.1146654144417721,0.3928571428571429,0.3333333333333333,0.1578947368421052,21.535714285714285,-0.0628326965299607,0.137287663603453,24.666666666666668,22.486263736263737,-22.502161153905245,0.0206070732386521,2.1804029304029307,-0.002510118574975,3.0126582278481013
2022_11_SF_ARI,ARI,277,67,2,35,10,-0.12349049908824,-0.1440350314076739,-0.2126099334603746,0.3764705882352941,0.5,0.125,18.433333333333334,-0.0933067677997746,0.1313352826510721,19.33333333333333,20.874297924297924,-20.997788423386165,-0.0063352826510721,-1.5409645909645917,-0.01543631238603,4.073529411764706
2022_12_LAC_ARI,ARI,191,181,2,24,24,-0.0213634200824775,0.3425756521353419,-0.2681535664571332,0.4250000000000001,0.5333333333333333,0.2222222222222222,23.923076923076923,-0.0535837789374088,0.1683723196881091,20.33333333333333,21.297374847374847,-21.318738267457324,0.053849902534113,-0.9640415140415152,-0.004747426684995,1.0494505494505495
2022_14_NE_ARI,ARI,255,113,2,85,13,-0.3137900715396143,-0.4269994301872844,0.062689995554084,0.4431818181818181,0.2941176470588235,0.0909090909090909,19.942307692307693,-0.1528813302367773,0.146043771043771,15.666666666666666,20.76623931623932,-21.08002938777893,-0.0551346801346801,-5.099572649572652,-0.0285263701399649,2.236842105263158
2022_15_ARI_DEN,ARI,173,73,3,57,15,-0.1927695355889788,-0.4054580336452755,-0.0217683537984509,0.3291139240506329,0.2142857142857142,0.3333333333333333,20.862745098039216,-0.1759743424036902,0.2154882154882154,17.333333333333332,21.576043237807944,-21.768812773396924,0.1178451178451178,-4.242709904474612,-0.0642565118629929,2.3378378378378377
2022_16_TB_ARI,ARI,221,121,3,29,16,-0.1935248750779058,-0.2900979614678582,-0.1939364314678608,0.2947368421052631,0.25,0.0,20.267857142857142,-0.233361494068833,0.1414141414141414,14.666666666666666,20.35763664440135,-20.55116151947925,-0.1414141414141414,-5.690969977734683,-0.0,1.8114754098360653
2022_17_ARI_ATL,ARI,222,126,0,75,16,-0.03252136429374,0.0930055322505743,-0.0522693129404125,0.4367816091954022,0.4166666666666667,0.0769230769230769,23.176470588235297,-0.1396052583202082,0.1367521367521367,15.666666666666666,21.435690943043884,-21.468212307337623,-0.0598290598290598,-5.769024276377218,-0.0025016434072107,1.748031496062992
2022_18_ARI_SF,ARI,209,61,4,45,13,-0.3481094352323154,-0.4723765754024498,-0.17870932466375,0.3484848484848484,0.4,0.1666666666666666,18.433333333333334,-0.1913852248679871,0.0811965811965812,15.0,20.625887021475258,-20.97399645670757,0.0854700854700854,-5.625887021475258,-0.0580182392053859,3.370967741935484
2023_01_ARI_WAS,ARI,132,96,2,55,16,-0.250086814999354,-0.2814401072907314,-0.4471718241041525,0.3289473684210526,0.2666666666666666,0.0,24.88235294117647,-0.2102392048418032,0.0811965811965812,15.0,22.1640522875817,-22.414139102581053,-0.0811965811965812,-7.1640522875817005,-0.0,1.3608247422680413
2023_02_NYG_ARI,ARI,228,151,0,90,28,0.0913603547953331,0.3201689920312395,0.0369475760864023,0.4166666666666665,0.3076923076923077,0.1818181818181818,23.32075471698113,-0.1689452984787788,0.1161616161616161,19.0,22.212146997163646,-22.120786642368312,0.0656565656565656,-3.2121469971636465,0.0166109735991514,1.5
2023_03_DAL_ARI,ARI,189,222,0,93,28,0.2202371661373641,0.1660222680910503,0.2750195859456046,0.52,0.5,0.2,19.87272727272727,0.0205035686444477,0.1272727272727273,24.0,22.691944976961626,-22.471707810824263,0.0727272727272727,1.3080550230383745,0.0440474332274728,0.8475336322869955
2023_04_ARI_SF,ARI,265,105,0,63,16,0.0780037215029012,0.1831937651639253,0.0535003757553539,0.4418604651162791,0.5882352941176471,0.1538461538461538,18.433333333333334,0.1298670808118661,0.1785547785547785,24.0,20.542271774347245,-20.464268052844343,-0.0247086247086247,3.4577282256527546,0.0120005725389078,2.5
2023_05_CIN_ARI,ARI,166,142,3,5,20,-0.2837040799074597,-0.447186678757758,-0.0524063091804484,0.3098591549295774,0.3636363636363636,0.2222222222222222,20.59649122807017,0.0048456025776018,0.192022792022792,21.33333333333333,19.63418394471026,-19.91788802461772,0.0301994301994301,1.6991493886230735,-0.0630453510905466,1.1608391608391608
2023_06_ARI_LA,ARI,235,130,3,76,9,-0.1558095091057731,-0.2581884495424986,-0.2922022110585904,0.3626373626373626,0.3529411764705882,0.0,21.535714285714285,-0.1205032891701105,0.1253561253561253,15.0,20.188512949039264,-20.34432245814504,-0.1253561253561253,-5.188512949039264,-0.0,1.7938931297709924
2023_07_ARI_SEA,ARI,150,127,1,72,10,-0.1492321581280479,-0.3384963540389306,-0.0053372809561551,0.3414634146341463,0.375,0.0,22.653846153846157,-0.1962485823804269,0.074074074074074,13.0,21.59535055587687,-21.74458271400492,-0.074074074074074,-8.59535055587687,-0.0,1.171875
2023_08_BAL_ARI,ARI,208,129,2,40,21,-0.1006819321637422,-0.1162135823711127,-0.1603199315446038,0.4555555555555555,0.5,0.1875,18.53703703703704,-0.1352411997991877,0.0625,13.333333333333334,20.90886582553249,-21.009547757696232,0.125,-7.575532492199157,-0.0188778622807016,1.6
2023_09_ARI_CLE,ARI,58,41,3,80,0,-0.5443214186390779,-1.0087580525021835,-0.2828073192333035,0.2388059701492537,0.0769230769230769,,22.173076923076923,-0.2647451696436226,0.09375,10.333333333333334,21.121320037986703,-21.665641456625785,,-10.787986704653372,,1.380952380952381
2023_10_ATL_ARI,ARI,249,122,1,58,22,0.0165872831168898,-0.1341217148643819,0.1622184380285034,0.4814814814814815,0.2727272727272727,0.1333333333333333,23.176470588235297,-0.2094720225619767,0.1604166666666666,14.333333333333334,21.295528182783087,-21.2789408996662,-0.0270833333333333,-6.962194849449753,0.0022116377489186,2.024390243902439
2023_11_ARI_HOU,ARI,214,123,1,44,16,-0.0486959069914407,-0.1017433408387729,-0.015369023657425,0.4,0.25,0.1666666666666666,23.433962264150946,-0.1921433475045429,0.15,12.666666666666666,22.927836591821052,-22.976532498812496,0.0166666666666666,-10.26116992515439,-0.0081159844985734,1.7258064516129032
2023_12_LA_ARI,ARI,256,73,0,47,14,-0.1511501356987758,-0.1926583218936161,0.1550600030192742,0.3409090909090909,0.3333333333333333,0.1538461538461538,21.535714285714285,-0.0610862531911088,0.1512820512820512,17.333333333333332,22.71538237936684,-22.86653251506561,0.0025641025641025,-5.382049046033508,-0.0232538670305809,3.45945945945946
2023_13_ARI_PIT,ARI,145,150,0,62,24,0.0518285658364392,0.249724018536876,-0.0776220273649361,0.3902439024390244,0.6,0.1875,20.92452830188679,-0.049339158951259,0.1693376068376068,18.0,21.96473495058401,-21.91290638474757,0.0181623931623931,-3.964734950584006,0.0097178560943323,0.9602649006622516
2023_15_SF_ARI,ARI,211,234,2,10,28,0.0489460650721271,-0.1135852182008431,0.2310863864991848,0.4111111111111111,0.4375,0.125,18.433333333333334,-0.0167918349300698,0.1554487179487179,22.0,20.29785864031147,-20.248912575239345,-0.0304487179487179,1.7021413596885289,0.0061182581340158,0.8978723404255319
2023_16_ARI_CHI,ARI,230,93,0,10,16,-0.0284222289999143,-0.1164186603249818,-0.1052257023176126,0.3506493506493506,0.4375,0.3333333333333333,24.31372549019608,0.024117467302884,0.2152777777777777,22.666666666666668,21.223862375138733,-21.252284604138648,0.1180555555555555,1.4428042915279349,-0.0094740763333047,2.4468085106382977
2023_17_ARI_PHI,ARI,232,221,1,48,34,0.2508561526176012,0.3667144074555173,0.2022908948569332,0.5909090909090909,0.4545454545454545,0.1538461538461538,22.160714285714285,0.0904599962299379,0.204059829059829,26.0,21.635924369747897,-21.385068217130296,-0.0502136752136752,4.364075630252103,0.0385932542488617,1.045045045045045
2023_18_SEA_ARI,ARI,262,206,0,19,20,0.0776798034373872,0.5276719685114866,-0.050270805197636,0.4186046511627906,0.2777777777777778,0.0625,22.653846153846157,0.100037909018358,0.1832264957264957,23.33333333333333,23.042761976585503,-22.96508217314812,-0.1207264957264957,0.2905713567478258,0.0048549877148367,1.2657004830917875
2021_01_PHI_ATL,ATL,164,124,0,112,6,-0.2400103170651061,-0.3815475351693345,-0.1070853429673997,0.3444444444444445,0.1875,0.0,22.160714285714285,-0.2400103170651061,0.0,6.0,22.160714285714285,-22.40072460277939,0.0,-16.160714285714285,-0.0,1.312
2021_02_ATL_TB,ATL,300,55,3,73,25,-0.25252566963365,-0.1836659425189897,-0.448090516584483,0.4555555555555555,0.375,0.2142857142857142,20.267857142857142,-0.2462679933493781,0.1071428571428571,15.5,21.214285714285715,-21.466811383919364,0.1071428571428571,-5.714285714285715,-0.054112643492925,5.357142857142857
2021_03_ATL_NYG,ATL,243,69,1,30,14,0.0166189837273509,0.2064974808408141,-0.1990243066796087,0.3733333333333333,0.4666666666666667,0.1666666666666666,23.32075471698113,-0.1586390009904684,0.1269841269841269,15.0,21.91644204851752,-21.89982306479017,0.0396825396825396,-6.916442048517521,0.0027698306212251,3.4714285714285715
2021_04_WAS_ATL,ATL,283,99,0,90,30,0.1203427224590051,0.403066615660382,-0.2008034742622705,0.4301075268817204,0.6470588235294118,0.1666666666666666,24.88235294117647,-0.0385213211490979,0.1825396825396825,23.0,22.82365493367158,-22.703312211212577,-0.0158730158730158,0.1763450663284196,0.0200571204098341,2.83
2021_05_NYJ_ATL,ATL,342,108,2,63,27,0.1860608944030217,0.3703975140516966,-0.0404771702680072,0.4945054945054945,0.6470588235294118,0.2,22.725490196078432,0.1076742001964592,0.1777777777777777,23.666666666666668,23.642865951412013,-23.456805057008992,0.0222222222222222,0.0238007152546551,0.0372121788806043,3.1376146788990824
2021_07_ATL_MIA,ATL,336,72,2,18,27,0.0672686688995077,0.1854162362405926,-0.0366762851573232,0.4615384615384615,0.4285714285714285,0.1111111111111111,22.75471698113208,0.1245574285871782,0.1592592592592592,28.0,23.454186706128997,-23.386918037229485,-0.0481481481481481,4.545813293871007,0.0074742965443897,4.602739726027397
2021_08_CAR_ATL,ATL,146,82,2,56,10,-0.1448325828353674,-0.1488245226320768,-0.1341522992649851,0.4029850746268656,0.3636363636363636,0.5,22.980392156862745,0.0361656601557206,0.2703703703703703,21.33333333333333,22.820199778024417,-22.965032360859784,0.2296296296296296,-1.4868664446910849,-0.0724162914176837,1.7590361445783131
2021_09_ATL_NO,ATL,343,34,0,39,24,-0.017496138816734,0.4872810562613109,-0.6921942965505877,0.3684210526315789,0.3571428571428571,0.1428571428571428,19.254901960784316,-0.0316866842508645,0.2513227513227513,20.33333333333333,21.66333703292638,-21.680833171743117,-0.1084656084656084,-1.3300036995930462,-0.0024994484023905,9.8
2021_10_ATL_DAL,ATL,131,103,3,35,3,-0.4838279097902532,-0.7782186373715654,-0.1311931360978633,0.2794117647058824,0.0909090909090909,0.0,19.87272727272727,-0.2153855438141182,0.2142857142857142,12.333333333333334,20.702673796791444,-21.186501706581694,-0.2142857142857142,-8.36934046345811,-0.0,1.2596153846153846
2021_11_NE_ATL,ATL,158,40,4,67,0,-0.5113446753736977,-0.5933668857461796,-0.4679383778420742,0.3478260869565217,0.1818181818181818,0.0,19.942307692307693,-0.337556241326895,0.0476190476190476,9.0,19.68997897527309,-20.201323650646792,-0.0476190476190476,-10.689978975273092,-0.0,3.8536585365853657
2021_12_ATL_JAX,ATL,190,149,1,49,21,0.0667029669925942,0.1856033608692087,0.0455412735665539,0.4556962025316456,0.4615384615384615,0.3333333333333333,22.9622641509434,-0.3094898727237856,0.1111111111111111,8.0,20.925766371992783,-20.859063405000192,0.2222222222222222,-12.925766371992786,0.0222343223308647,1.2666666666666666
2021_13_TB_ATL,ATL,297,121,1,40,17,-0.0620952516267619,-0.1043502666738037,0.0198035431901436,0.4318181818181818,0.5555555555555556,0.0769230769230769,20.267857142857142,-0.1689123200026218,0.1367521367521367,12.666666666666666,21.057476328702744,-21.119571580329502,-0.0598290598290598,-8.390809662036078,-0.0047765578174432,2.4344262295081966
2021_14_ATL_CAR,ATL,190,128,1,65,29,0.0346416092476818,0.1894327957636302,-0.0989659523741076,0.3902439024390244,0.4375,0.1111111111111111,22.980392156862745,0.0130831082045047,0.1737891737891737,22.33333333333333,22.070171150221096,-22.03552954097341,-0.0626780626780626,0.2631621831122359,0.0038490676941868,1.4728682170542635
2021_15_ATL_SF,ATL,236,62,1,45,13,-0.1126945254174189,-0.1252577842736272,-0.3580567198483837,0.4078947368421052,0.4117647058823529,0.0416666666666666,18.433333333333334,-0.0467160559321663,0.0765669515669515,19.666666666666668,20.560527544351075,-20.67322206976849,-0.0349002849002849,-0.893860877684407,-0.0046956052257257,3.746031746031746
2021_16_DET_ATL,ATL,215,47,1,10,20,0.0865789872224617,0.2096371191489418,-0.2095167406369,0.4385964912280701,0.25,0.2857142857142857,24.85185185185185,0.0028420236842415,0.1461640211640211,20.666666666666668,22.088525780682644,-22.00194679346018,0.1395502645502645,-1.4218591140159766,0.0247368534921319,4.479166666666667
2021_17_ATL_BUF,ATL,197,96,1,62,15,-0.1020937807438902,-0.2863904242725342,0.1072131181834265,0.4558823529411764,0.25,0.0588235294117647,17.946428571428573,-0.0427364396462824,0.128734827264239,16.0,20.410537918871253,-20.51263169961514,-0.0699112978524743,-4.410537918871253,-0.0060055165143464,2.0309278350515463
2021_18_NO_ATL,ATL,216,62,3,30,19,-0.1265826126272037,-0.3534607827461297,0.1369172995275055,0.390625,0.3,0.1538461538461538,19.254901960784316,-0.047365802049544,0.1661279896574014,18.0,20.68439412802158,-20.810976740648783,-0.0122818358112475,-2.68439412802158,-0.0194742480964928,3.4285714285714284
2022_01_NO_ATL,ATL,215,201,2,129,26,0.0121532982691925,0.0459382038664195,-0.0455769663892818,0.4895833333333334,0.4,0.1538461538461538,19.254901960784316,-0.0721743650339671,0.1221719457013574,20.0,18.8187441643324,-18.806590866063207,0.0316742081447963,1.1812558356675993,0.0018697381952603,1.0643564356435644
2022_02_ATL_LA,ATL,196,90,3,76,27,-0.1385159568285972,0.1458365965266499,-0.4168630829349589,0.4324324324324324,0.3333333333333333,0.0833333333333333,21.535714285714285,-0.0843150903955361,0.1303418803418803,24.0,20.01517273576097,-20.15368869258957,-0.047008547008547,3.98482726423903,-0.0115429964023831,2.1538461538461537
2022_03_ATL_SEA,ATL,229,179,2,37,27,0.2842597868324936,0.5441715914397209,0.0672428712822256,0.5,0.5,0.25,22.653846153846157,0.0526323760910296,0.1623931623931624,26.666666666666668,21.14815413344825,-20.86389434661576,0.0876068376068376,5.518512533218416,0.0710649467081234,1.272222222222222
2022_04_CLE_ATL,ATL,139,202,1,33,23,0.0549847248101163,-0.2567152904637469,0.2200702203320086,0.4705882352941176,0.3333333333333333,0.1428571428571428,22.173076923076923,0.0669095182713375,0.1587301587301587,25.666666666666668,22.12087912087912,-22.065894396069005,-0.0158730158730158,3.5457875457875474,0.0078549606871594,0.6847290640394089
2022_05_ATL_TB,ATL,147,151,0,65,13,0.0011607037889996,-0.04025466154602,0.1517275000665465,0.425,0.375,0.25,20.267857142857142,0.1134684051438698,0.2142857142857142,21.0,21.698260073260077,-21.697099369471072,0.0357142857142857,-0.698260073260073,0.0002901759472499232,0.9671052631578948
2022_06_SF_ATL,ATL,129,168,0,25,28,0.0596534677593778,0.3751032263083431,-0.0155834280288754,0.5277777777777778,0.6428571428571429,0.1875,18.433333333333334,0.0385996321194979,0.1934523809523809,21.33333333333333,20.291422466422468,-20.23176899866309,-0.0059523809523809,1.0419108669108643,0.0111850252048833,0.7633136094674556
2022_07_ATL_CIN,ATL,124,107,0,18,17,-0.0062760779239621,0.0568217570558078,0.0014214326499942,0.3870967741935484,0.4,0.1111111111111111,20.59649122807017,0.0181793645414717,0.1828703703703703,19.33333333333333,19.765893901420217,-19.772169979344177,-0.0717592592592592,-0.4325605680868847,-0.0006973419915513466,1.148148148148148
2022_08_CAR_ATL,ATL,253,167,2,54,34,0.0014664589118198,0.2023218210809168,-0.1131167239738857,0.449438202247191,0.4615384615384615,0.0588235294117647,22.980392156862745,0.0182812829157451,0.1191448801742919,26.33333333333333,20.670072239422083,-20.668605780510266,-0.0603213507625272,5.663261093911249,8.626228893058209e-05,1.505952380952381
2022_09_LAC_ATL,ATL,129,201,1,25,17,-0.0573432636634377,-0.3124313626198306,0.2194619305270915,0.5,0.4545454545454545,0.1052631578947368,23.923076923076923,-0.0207176275585266,0.0917325994725375,22.666666666666668,22.499986769336616,-22.557330033000053,0.0135305584221992,0.1666798973300522,-0.0060361330172039,0.6386138613861386
2022_10_ATL_CAR,ATL,186,138,1,78,15,-0.142965809965585,-0.1027487142288776,-0.2048949282325338,0.4102564102564102,0.25,0.125,22.980392156862745,-0.0662808715724009,0.0963622291021671,22.0,23.29462041226747,-23.43758622223305,0.0286377708978328,-1.29462041226747,-0.0178707262456981,1.3381294964028776
2022_11_CHI_ATL,ATL,131,149,1,36,27,0.047329584709247,0.0518893869381587,-0.0339424817334824,0.4782608695652174,0.3636363636363636,0.1818181818181818,24.31372549019608,-0.0509931629732585,0.1373604465709728,19.666666666666668,23.73906485671192,-23.69173527200267,0.0444577352472089,-4.072398190045249,0.0086053790380449,0.8733333333333333
2022_12_ATL_WAS,ATL,174,167,1,23,13,0.0043039890139127,-0.1815490292793933,0.1722816436498936,0.4492753623188406,0.4545454545454545,0.1111111111111111,24.88235294117647,-0.030444078747475,0.1393097643097643,18.33333333333333,24.058823529411764,-24.05451954039785,-0.0281986531986531,-5.725490196078432,0.0004782210015458569,1.0357142857142858
2022_13_PIT_ATL,ATL,167,146,1,39,16,0.0093387192432047,-0.1996148024579129,0.1153836216785591,0.5,0.25,0.1111111111111111,20.92452830188679,0.0203240976554548,0.1346801346801346,18.666666666666668,23.373535577753117,-23.36419685850991,-0.0235690235690235,-4.7068689110864455,0.0010376354714671,1.1360544217687074
2022_15_ATL_NO,ATL,97,231,1,41,18,0.007815152191783,-0.2315472002550557,0.317501736751212,0.4482758620689656,0.5625,0.1333333333333333,19.254901960784316,0.0071526201496334,0.1185185185185185,15.666666666666666,21.68726106794919,-21.67944591575741,0.0148148148148148,-6.0205944012825245,0.0010420202922377,0.418103448275862
